# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
3.268000000000000E+009;5.451615752056366E-001;-3.700504101657460E-001;
3.279000000000000E+009;5.377484765283167E-001;-3.817991982102525E-001;
3.290000000000000E+009;5.377428931140522E-001;-3.892811498961029E-001;
3.301000000000000E+009;5.401467066320672E-001;-3.939385034988675E-001;
3.312000000000000E+009;5.417052514544395E-001;-3.885880202745854E-001;
3.323000000000000E+009;5.445406669006067E-001;-3.823823666268908E-001;
3.334000000000000E+009;5.412163113169793E-001;-3.786499120960702E-001;
3.345000000000000E+009;5.324297046612994E-001;-3.831224209074725E-001;
3.356000000000000E+009;5.166631512997305E-001;-3.906170426305670E-001;
3.367000000000000E+009;5.019833741441337E-001;-3.983127644601005E-001;
3.378000000000000E+009;4.940805243152280E-001;-4.073213690741110E-001;
3.389000000000000E+009;4.928122792965907E-001;-4.158067482909687E-001;
3.400000000000000E+009;4.951432042171271E-001;-4.231087669113332E-001;
3.411000000000000E+009;4.977567182106847E-001;-4.244972742052595E-001;
3.422000000000000E+009;4.984033270887981E-001;-4.208247190459707E-001;
3.433000000000000E+009;4.956153512678912E-001;-4.132591675236659E-001;
3.444000000000000E+009;4.886219496272605E-001;-4.073533088854112E-001;
3.455000000000000E+009;4.797480667284729E-001;-4.061499505655091E-001;
3.466000000000000E+009;4.678980203151436E-001;-4.161133762200083E-001;
3.477000000000000E+009;4.545276017552522E-001;-4.269164153899470E-001;
3.488000000000000E+009;4.472174425086056E-001;-4.354806666374634E-001;
3.499000000000000E+009;4.470503505714655E-001;-4.426606482736123E-001;
3.510000000000000E+009;4.499400571757225E-001;-4.437848513714625E-001;
3.521000000000000E+009;4.529672592520402E-001;-4.417177470213617E-001;
3.532000000000000E+009;4.514527182349444E-001;-4.334856591315412E-001;
3.543000000000000E+009;4.467759352241815E-001;-4.282403171538539E-001;
3.554000000000000E+009;4.328886613870090E-001;-4.249700046785970E-001;
3.565000000000000E+009;4.198630840460822E-001;-4.248102134120087E-001;
3.576000000000000E+009;4.057166340336519E-001;-4.335372959207856E-001;
3.587000000000000E+009;3.934857392420784E-001;-4.428926654659672E-001;
3.598000000000000E+009;3.866142472316840E-001;-4.517069878823439E-001;
3.609000000000000E+009;3.850077113520093E-001;-4.550480905219572E-001;
3.620000000000000E+009;3.874728394784234E-001;-4.539812650049507E-001;
3.631000000000000E+009;3.885064735352248E-001;-4.476755315009189E-001;
3.642000000000000E+009;3.861469746565245E-001;-4.387909363605591E-001;
3.653000000000000E+009;3.768887950347366E-001;-4.335471315652435E-001;
3.664000000000000E+009;3.604570759031636E-001;-4.311846179376452E-001;
3.675000000000000E+009;3.429052654230117E-001;-4.337206342728223E-001;
3.686000000000000E+009;3.297262961495013E-001;-4.400446938111272E-001;
3.697000000000000E+009;3.234193542031126E-001;-4.517232794556321E-001;
3.708000000000000E+009;3.182196855346663E-001;-4.621609065931231E-001;
3.719000000000000E+009;3.163159641534246E-001;-4.631329571252977E-001;
3.730000000000000E+009;3.196987182084584E-001;-4.588661435213546E-001;
3.741000000000000E+009;3.187181350831395E-001;-4.527800246428624E-001;
3.752000000000000E+009;3.109358965169828E-001;-4.441789261266630E-001;
3.763000000000000E+009;2.991610682447119E-001;-4.381988539009009E-001;
3.774000000000000E+009;2.811347405847474E-001;-4.397225509877007E-001;
3.785000000000000E+009;2.579272913748759E-001;-4.440877002669986E-001;
3.796000000000000E+009;2.422211238823808E-001;-4.474029026016590E-001;
