# Version 1.00
#
freq[Hz];re:Trc1_S22;im:Trc1_S22;
3.411000000000000E+009;-4.691161286184199E-001;5.635052043009132E-001;
3.422000000000000E+009;-4.332559910170677E-001;5.951073788523552E-001;
3.433000000000000E+009;-3.941068640041637E-001;6.252226760360415E-001;
3.444000000000000E+009;-3.520910820974728E-001;6.517225449974208E-001;
3.455000000000000E+009;-3.091279898717778E-001;6.757899282652039E-001;
3.466000000000000E+009;-2.635199627021806E-001;6.967845011264864E-001;
3.477000000000000E+009;-2.176771560287185E-001;7.142456955854120E-001;
3.488000000000000E+009;-1.696728155328071E-001;7.288375793232290E-001;
3.499000000000000E+009;-1.213089703877758E-001;7.403746874129585E-001;
3.510000000000000E+009;-7.129191017107740E-002;7.478991922104615E-001;
3.521000000000000E+009;-2.109974155857897E-002;7.515982357683942E-001;
3.532000000000000E+009;2.859337687451237E-002;7.515239703605597E-001;
3.543000000000000E+009;7.896735930684865E-002;7.475711925328011E-001;
3.554000000000000E+009;1.279955580009352E-001;7.410995204846921E-001;
3.565000000000000E+009;1.798626385675731E-001;7.289995918686560E-001;
3.576000000000000E+009;2.257992998995033E-001;7.155798948836022E-001;
3.587000000000000E+009;2.731760461168920E-001;6.984981765314290E-001;
3.598000000000000E+009;3.178443927669787E-001;6.785212226300895E-001;
3.609000000000000E+009;3.622091213411430E-001;6.556705314440959E-001;
3.620000000000000E+009;4.059635422392093E-001;6.296294318306285E-001;
3.631000000000000E+009;4.468347092774411E-001;6.006356287271656E-001;
3.642000000000000E+009;4.859681858493375E-001;5.691752750332420E-001;
3.653000000000000E+009;5.228906806644252E-001;5.357801287883417E-001;
3.664000000000000E+009;5.584594277715109E-001;4.991538005980577E-001;
3.675000000000000E+009;5.911424305606611E-001;4.598612622864433E-001;
3.686000000000000E+009;6.210800652069867E-001;4.179237513965529E-001;
3.697000000000000E+009;6.475709114725229E-001;3.738038474862678E-001;
3.708000000000000E+009;6.711718107991789E-001;3.278756773297677E-001;
3.719000000000000E+009;6.917347390903296E-001;2.794156700427018E-001;
3.730000000000000E+009;7.084522272844163E-001;2.295306520456166E-001;
3.741000000000000E+009;7.215395403559433E-001;1.785549922839550E-001;
3.752000000000000E+009;7.311624005164530E-001;1.267956429528956E-001;
3.763000000000000E+009;7.376330657468228E-001;7.414268281010431E-002;
3.774000000000000E+009;7.400569246067613E-001;2.101486695537583E-002;
3.785000000000000E+009;7.385498821210752E-001;-3.132467543825466E-002;
3.796000000000000E+009;7.335153530666078E-001;-8.442701319534826E-002;
3.807000000000000E+009;7.234719464860572E-001;-1.371193695898466E-001;
3.818000000000000E+009;7.104884122765791E-001;-1.883220248607045E-001;
3.829000000000000E+009;6.936194477098457E-001;-2.393314345028306E-001;
3.840000000000000E+009;6.730318932320892E-001;-2.883637753823764E-001;
3.851000000000000E+009;6.484914481361676E-001;-3.362664053330046E-001;
3.862000000000000E+009;6.202570987179132E-001;-3.821196092087479E-001;
3.873000000000000E+009;5.883446944282325E-001;-4.258753615661934E-001;
3.884000000000000E+009;5.523333131990276E-001;-4.668385228057232E-001;
3.895000000000000E+009;5.137878312568857E-001;-5.044434077672366E-001;
3.906000000000000E+009;4.722350660573189E-001;-5.391820655332399E-001;
3.917000000000000E+009;4.286894338792676E-001;-5.703436308739919E-001;
3.928000000000000E+009;3.827563712279729E-001;-5.987022756073431E-001;
3.939000000000000E+009;3.354716517485447E-001;-6.231804179006446E-001;
3.950000000000000E+009;2.861367221190783E-001;-6.442634901995261E-001;
3.961000000000000E+009;2.361673262623648E-001;-6.613144129863128E-001;
3.972000000000000E+009;1.854064369206041E-001;-6.746664084352098E-001;
3.983000000000000E+009;1.338589735988114E-001;-6.834458205361977E-001;
3.994000000000000E+009;8.629022811952274E-002;-6.880529081962014E-001;
4.005000000000000E+009;3.269595573248153E-002;-6.883160310672137E-001;
4.016000000000000E+009;-1.579989355426759E-002;-6.840313522608502E-001;
4.027000000000000E+009;-6.508617552117467E-002;-6.777694473401917E-001;
4.038000000000000E+009;-1.128443363360204E-001;-6.668636633205122E-001;
4.049000000000000E+009;-1.577177790024159E-001;-6.523828478645504E-001;
4.060000000000000E+009;-2.008221352107054E-001;-6.363668406618573E-001;
4.071000000000000E+009;-2.430921502147470E-001;-6.183356413475517E-001;
4.082000000000000E+009;-2.844573127704665E-001;-5.977586388439934E-001;
4.093000000000000E+009;-3.232840853743852E-001;-5.764391209204973E-001;
4.104000000000000E+009;-3.617818011578594E-001;-5.548888721142773E-001;
4.115000000000000E+009;-4.012443166821109E-001;-5.308774655570706E-001;
4.126000000000000E+009;-4.387128821921285E-001;-5.032044799658668E-001;
4.137000000000000E+009;-4.739533221112326E-001;-4.743913410168175E-001;
4.148000000000000E+009;-5.081138565382316E-001;-4.442541906437021E-001;
4.159000000000000E+009;-5.414873759238844E-001;-4.102313835861585E-001;
4.170000000000000E+009;-5.715987051038382E-001;-3.729678339217288E-001;
4.181000000000000E+009;-5.992053303750362E-001;-3.330229595613768E-001;
4.192000000000000E+009;-6.232351822230671E-001;-2.901549509798958E-001;
4.203000000000000E+009;-6.452302878819007E-001;-2.457687901699716E-001;
4.214000000000000E+009;-6.637289716204219E-001;-1.982545638263904E-001;
4.225000000000000E+009;-6.780868543067706E-001;-1.495228766089486E-001;
4.236000000000000E+009;-6.890529357440539E-001;-9.974092276021636E-002;
4.247000000000000E+009;-6.971661381392099E-001;-4.969032777963398E-002;
4.258000000000000E+009;-7.018170714936405E-001;2.043042791592538E-003;
4.269000000000000E+009;-7.021887548196882E-001;5.381073582352069E-002;
4.280000000000000E+009;-6.988665349973181E-001;1.045000959923792E-001;
4.291000000000000E+009;-6.923344105819459E-001;1.550972159065780E-001;
4.302000000000000E+009;-6.814076522332423E-001;2.051167934520674E-001;
4.313000000000000E+009;-6.668284183589385E-001;2.533351799391260E-001;
4.324000000000000E+009;-6.483951389570893E-001;3.003972257389865E-001;
4.335000000000000E+009;-6.269258073423543E-001;3.454836845650291E-001;
4.346000000000000E+009;-6.019837785224232E-001;3.890823805707863E-001;
4.357000000000000E+009;-5.740715975424096E-001;4.310903444015811E-001;
4.368000000000000E+009;-5.426899546870089E-001;4.712026681948687E-001;
4.379000000000000E+009;-5.085557432109463E-001;5.090286309218737E-001;
4.390000000000000E+009;-4.725833690307473E-001;5.449359506421369E-001;
4.401000000000000E+009;-4.328987186456819E-001;5.785321995754188E-001;
4.412000000000000E+009;-3.921422562237459E-001;6.085652849435089E-001;
4.423000000000000E+009;-3.483003715324924E-001;6.365014634188156E-001;
